timestamp,worker_id,latency_ms,ttft_ms,tokens_generated,status,prompt_tokens
1771318548.1134706,21,288.508162018843,74.87916701938957,11,200,137
1771318548.1202157,23,172.90839203633368,81.00971701787785,6,200,189
1771318548.123799,0,340.68978403229266,66.35653204284608,15,200,112
1771318548.2645524,12,267.3778060125187,79.3040199787356,10,200,93
1771318548.2713585,8,273.1638579862192,71.82609097799286,11,200,169
1771318548.7216854,11,745.4416670370847,76.0384930181317,32,200,360
1771318548.7223833,17,102.29171899845824,101.8083660164848,2,200,219
1771318548.723735,1,161.90930304583162,68.54145601391792,6,200,206
1771318548.9025264,14,268.8954189652577,88.1621059961617,10,200,135
1771318549.062494,18,933.7004449917004,134.43949801148847,36,200,50
1771318549.4812858,13,576.1871949653141,157.6828269753605,24,200,136
1771318549.9629974,15,1967.3229599720798,85.79440094763413,83,200,246
1771318550.192107,20,2425.204088969622,72.08061998244375,103,200,237
1771318550.192385,22,179.62340597296134,107.04720200737938,4,200,275
1771318550.3548958,4,133.21436697151512,130.59659098507836,3,200,83
1771318550.3554394,8,2002.2453549900092,110.15196901280433,80,200,205
1771318550.375874,17,745.5375810386613,130.54721598746255,28,200,240
1771318550.3929625,19,500.09495799895376,70.55257901083678,21,200,56
1771318550.3982131,11,653.7198980222456,121.40801199711859,24,200,252
1771318550.8827524,19,395.4273430281319,123.98329598363489,13,200,108
1771318551.0209038,8,97.57320396602154,96.99739498319104,3,200,336
1771318551.1109092,10,3021.3231639936566,117.64777003554627,127,200,312
1771318551.362487,14,1576.9309389870614,130.53093699272722,61,200,96
1771318551.525623,1,2237.9248230136,96.7222879990004,94,200,290
1771318551.684769,0,1136.5449749864638,77.5086409994401,46,200,315
1771318551.8682864,21,2242.531663039699,126.22954999096692,93,200,159
1771318551.9625344,16,1589.6528289886191,58.4905770374462,67,200,260
1771318552.0275183,8,331.6853959695436,80.90481400722638,10,200,147
1771318552.0452862,2,1770.5985070206225,120.3111190116033,69,200,87
1771318552.2154665,9,2830.702278006356,85.0951680331491,115,200,284
1771318552.5083597,4,1687.5396100222133,105.33624002709985,69,200,115
1771318552.5496805,15,921.8045430025086,128.10784101020545,35,200,186
1771318552.6897163,2,180.74513698229566,61.52303400449455,6,200,134
1771318552.7094495,17,1418.0140560492873,107.4865100090392,62,200,295
1771318552.890348,20,209.12519202101976,85.87511401856318,7,200,156
1771318552.8996084,23,163.9750489848666,115.85215298691764,6,200,201
1771318553.1779697,4,590.2034139726311,142.30307599063963,19,200,294
1771318553.2666805,4,68.64834803855047,67.27267301175743,2,200,304
1771318553.3717926,19,323.7466690479778,64.47732704691589,12,200,336
1771318553.4341004,3,1966.4989599841647,122.02097900444642,80,200,197
1771318553.6865404,13,1426.7419039970264,149.28020699881017,56,200,360
1771318553.686876,22,167.13651799364015,86.13848901586607,5,200,234
1771318554.0289989,0,2238.7570969876833,153.78806495573372,90,200,199
1771318554.0297732,8,790.9638179698959,123.35707596503198,31,200,301
1771318554.0600955,1,854.7189920209348,153.85371097363532,35,200,285
1771318554.1878223,12,2510.1947350194678,70.56998799089342,105,200,64
1771318554.1884744,0,149.55913601443172,66.33360899286345,5,200,303
1771318554.2612894,5,1826.4876260072924,110.18756497651339,78,200,207
1771318554.5086896,10,298.1720819952898,74.29069100180641,11,200,362
1771318554.5227737,17,770.6784269539639,93.58248399803415,33,200,109
1771318554.757043,13,414.0979829826392,75.3024360165,17,200,170
1771318554.8590548,20,195.39266102947295,97.54725999664515,4,200,51
1771318554.8998492,11,2233.1254750024527,97.10658196127042,94,200,343
1771318555.0924416,20,69.89036302547902,67.84657400567085,2,200,301
1771318555.2118042,14,709.0292489738204,78.90270301140845,29,200,105
1771318555.2662725,4,1523.8503179862164,103.38904400123283,66,200,96
1771318555.4001486,17,523.542181996163,71.71791698783636,20,200,90
1771318555.5252433,21,817.3670779797249,78.70497897965834,34,200,273
1771318555.6844723,9,288.5873129707761,128.08234099065885,9,200,208
1771318555.7061396,15,1527.3367449990474,75.67684695823118,65,200,202
1771318555.8456154,4,159.35505903325975,82.39864703500643,3,200,195
1771318555.8849819,22,109.03017700184137,107.38353099441156,2,200,258
1771318556.0058575,10,97.50313102267683,96.8544069910422,3,200,285
1771318556.3464916,18,594.6004510042258,148.34469300694764,19,200,117
1771318556.3470018,5,102.13454801123589,100.69679596927017,2,200,271
1771318556.412151,11,851.351243967656,122.21388198668137,35,200,171
1771318556.5066192,8,2288.774359971285,68.38786799926311,91,200,81
1771318556.7191813,21,470.6975879962556,98.91298098955303,19,200,374
1771318556.8472083,17,812.4233349808492,148.01245101261884,33,200,130
1771318556.878817,10,803.5979010164738,110.31926103169098,33,200,159
1771318556.9309735,13,366.04589398484677,101.62622999632731,16,200,245
1771318557.0121045,5,247.5294480100274,165.62877903925255,6,200,164
1771318557.0323622,20,1601.260305964388,138.06900201598182,64,200,100
1771318557.0392487,6,201.04585896478966,90.88323899777606,7,200,169
1771318557.104775,3,2623.4393320046365,84.95953102828935,108,200,334
1771318557.1888998,16,2851.1483619804494,84.0153910103254,119,200,196
1771318557.3328001,22,166.89404501812533,79.86829400761053,5,200,261
1771318557.334827,20,192.30022298870608,91.82071901159361,6,200,221
1771318557.5144715,19,2397.3666689707898,135.85243496345356,100,200,206
1771318557.675079,18,273.7611630000174,111.8125679786317,10,200,63
1771318557.7335286,14,482.3272619978525,135.77733398415148,17,200,288
1771318557.8667724,23,212.0059599983506,83.93432997399941,8,200,39
1771318558.2033827,11,328.45219603041187,117.61416797526181,13,200,56
1771318558.3548093,17,1035.6238880194724,96.56361601082608,41,200,288
1771318558.4967477,1,229.15403300430626,151.53425798052922,3,200,107
1771318558.4983523,6,1161.9436160544865,63.69453901425004,44,200,133
1771318558.4986358,9,683.0105279805139,88.055218977388,26,200,309
1771318558.5542717,7,1576.2817060458474,113.95598604576662,68,200,372
1771318558.7248192,5,1037.6237200107425,143.82588397711515,40,200,205
1771318558.8173454,13,1008.0591449514031,100.5010679946281,40,200,298
1771318558.9983778,18,613.8490730081685,112.91874799644575,25,200,242
1771318559.1983,3,2000.1156540238298,69.01406601537019,80,200,54
1771318559.1989696,8,208.50671600783244,91.56958502717316,8,200,210
1771318559.3225174,17,660.5241210199893,82.02451001852751,24,200,258
1771318559.4146721,10,2132.9162470065057,128.31132498104125,89,200,219
1771318559.7414,12,2299.8697250150144,134.15200804593042,91,200,348
1771318559.827159,0,2863.98118105717,112.17700905399397,114,200,123
1771318559.8275812,11,895.9219660027884,128.16918099997565,33,200,217
1771318560.0069752,15,2964.9490250158124,128.30909399781376,121,200,69
1771318560.0168326,14,493.6801940202713,140.81933698616922,20,200,114
1771318560.1470165,2,258.93695396371186,96.67926299152896,9,200,295
1771318560.1473336,7,151.93784597795457,56.92315998021513,5,200,99
1771318560.14765,13,1118.1183410226367,129.79522999376059,47,200,54
1771318560.153568,8,180.01568905310705,93.60598004423082,6,200,264
1771318560.3265092,22,275.8363049943,91.78598399739712,8,200,281
1771318560.327773,6,287.79914701590315,105.31122802058235,9,200,148
1771318560.3281677,20,406.4060259843245,140.70597395766526,14,200,207
1771318560.3532,12,438.36643698159605,106.11401300411671,15,200,95
1771318560.9064763,3,261.59233797807246,70.6135049695149,11,200,224
1771318560.9752843,10,1088.8987440266646,98.03970501525328,46,200,231
1771318561.1575756,11,180.50279800081626,58.82432998623699,7,200,65
1771318561.4791799,8,296.73454200383276,134.01284802239388,9,200,244
1771318561.4795258,22,230.36901198793203,107.94288298347965,5,200,327
1771318561.6637437,5,370.8999079535715,105.3512659855187,14,200,256
1771318561.738191,18,224.1792569984682,125.7908390252851,9,200,234
1771318561.8227298,19,1736.695408995729,131.0699720052071,74,200,68
1771318561.823565,3,548.6645850469358,100.04599101375788,19,200,81
1771318561.8378716,1,939.6247190306894,121.1962930392474,38,200,332
1771318561.9844184,12,1333.831841009669,81.7129110218957,55,200,38
1771318561.9847713,8,133.31587199354544,131.70599000295624,4,200,274
1771318562.147802,14,521.3199660065584,80.116631987039,19,200,347
1771318562.3101096,4,118.22610296076164,115.52444897824898,4,200,255
1771318563.031236,1,151.58712200354785,150.47342597972602,4,200,276
1771318563.046843,15,955.1494480110705,122.91160598397255,37,200,306
1771318563.0872858,0,1915.3724759817123,62.831870978698134,84,200,134
1771318563.3457723,14,422.32635902473703,186.01563601987436,12,200,174
1771318563.4930112,16,292.17874299502,133.76265100669116,7,200,298
1771318563.4937072,18,1733.7066269828938,125.19362499006093,68,200,45
1771318563.7057106,6,2082.0323349907994,85.54559899494052,86,200,151
1771318563.7060676,19,1437.1831479948014,121.07038003159687,57,200,201
1771318563.7760987,20,294.0653350087814,86.73744497355074,11,200,271
1771318563.918842,9,206.21866401052102,67.5238249823451,6,200,49
1771318564.0130591,17,1690.7215210376307,54.97468903195113,75,200,114
1771318564.1940749,0,163.92071096925065,162.50914795091376,2,200,332
1771318564.3797796,23,344.6160150342621,163.59417903004214,6,200,105
1771318564.3800664,13,556.3052509678528,174.7160069644451,13,200,120
1771318564.5909111,14,775.9193259989843,164.33568502543494,28,200,159
1771318564.5914319,20,643.595184024889,180.70026201894507,22,200,180
1771318564.6054134,22,694.9181599775329,87.10117998998612,30,200,131
1771318564.6509714,10,1522.0714369788766,223.56696997303516,59,200,354
1771318564.8570523,3,231.1015409650281,173.07931900722906,9,200,82
1771318565.0141268,15,679.5289760339074,134.20416903682053,26,200,318
1771318565.055037,17,767.247251002118,173.4150749980472,27,200,266
1771318565.2638292,9,1093.424565042369,205.7699440047145,41,200,180
1771318565.474912,5,2127.791745006107,194.44062298862264,84,200,97
1771318565.5238905,19,557.6665719854645,115.31368497526273,21,200,357
1771318565.9031603,23,721.2457699934021,151.60100301727653,24,200,324
1771318565.9034774,21,788.9538509771228,223.86677900794894,21,200,365
