timestamp,worker_id,latency_ms,ttft_ms,tokens_generated,status,prompt_tokens
1771318596.849676,7,253.87057900661603,72.11465103318915,10,200,107
1771318597.3324447,0,556.3366279820912,64.96980501106009,23,200,290
1771318597.6999865,1,491.04962800629437,120.75655203079805,20,200,279
1771318597.8163643,16,192.01222603442147,89.69135402003303,4,200,51
1771318597.816531,14,199.0573740331456,105.62878800556064,5,200,260
1771318597.8816159,23,1211.9708849932067,79.42308200290427,50,200,327
1771318598.1911168,12,828.5218339879066,128.33807501010597,33,200,90
1771318598.199441,19,374.15940302889794,79.161768022459,14,200,324
1771318598.3598819,10,918.3713180245832,129.85322799067944,37,200,367
1771318598.4849675,18,829.499916988425,76.12044096458703,33,200,53
1771318598.4851427,4,866.1723289988004,98.01915602292866,33,200,221
1771318598.4853108,17,1493.8218840397894,94.88050901563838,60,200,215
1771318598.6656828,5,1630.490385054145,65.89025404537097,70,200,95
1771318598.749119,11,1617.200970009435,92.67056704265997,65,200,295
1771318599.1581125,7,1410.5277799535543,113.47223096527159,60,200,190
1771318599.244222,19,945.7089679781348,97.0088510075584,38,200,338
1771318599.31679,8,1464.0686030033976,145.22441697772592,61,200,127
1771318599.3808272,10,188.97854397073388,122.8393399505876,7,200,314
1771318599.6571426,22,2498.5146659892052,94.81078898534179,104,200,375
1771318599.8177068,0,710.3963029803708,121.76179594825953,25,200,138
1771318599.9781454,12,245.25660503422841,130.9356950223446,5,200,234
1771318600.0705929,5,848.4653900377452,150.19901900086552,33,200,373
1771318600.1597416,13,140.34650998655707,139.9195910198614,3,200,368
1771318600.160088,19,562.1620140154846,115.5209630378522,17,200,49
1771318600.4166384,23,681.9121720036492,125.444320961833,26,200,155
1771318600.4821484,3,984.349038975779,64.8584479931742,41,200,175
1771318600.8284314,9,1463.5045460308902,129.22170100500807,59,200,327
1771318600.9194686,20,436.90845399396494,73.47677700454369,17,200,336
1771318600.9883049,8,747.5020179990679,130.21370698697865,27,200,154
1771318600.9886804,14,1130.3965529659763,117.60847899131477,49,200,51
1771318601.185743,10,908.2271619699895,114.04719797428697,36,200,137
1771318601.3134856,9,316.8252049945295,81.26890397397801,12,200,300
1771318601.314051,22,406.4022690290585,128.7591300206259,12,200,89
1771318601.3634567,4,382.41086597554386,86.73902100417763,15,200,183
1771318601.4754364,0,1578.3552860375494,139.28590202704072,65,200,206
1771318601.5638592,15,2890.8661429886706,78.43864697497338,122,200,255
1771318601.6607666,8,188.78745997790247,68.13904596492648,6,200,238
1771318601.6612928,7,507.9678840120323,75.91877999948338,16,200,107
1771318601.6795228,2,1448.60412098933,130.1472809864208,57,200,298
1771318601.68665,20,451.2872810009867,137.46142899617553,14,200,164
1771318601.821534,22,467.0290229842067,119.09959296463057,15,200,65
1771318601.8217335,5,530.8220880106091,99.04388996073976,19,200,281
1771318601.8220897,6,736.5571999689564,129.6587079996243,26,200,223
1771318601.8362663,17,602.3435079841875,117.45690397219732,21,200,345
1771318601.8991785,13,1523.006044968497,106.17425496457145,63,200,242
1771318602.1650424,1,695.3080350067466,73.86979600414634,28,200,120
1771318602.327481,19,1219.6055839885958,118.020243011415,47,200,318
1771318602.3281097,2,541.4213130134158,92.47774403775111,21,200,227
1771318602.48882,3,1315.4623199952766,60.078832029830664,49,200,66
1771318602.5052922,9,521.9762719934806,73.15393094904721,22,200,58
1771318602.6521008,21,2340.061491006054,95.77388595789671,94,200,90
1771318602.8960686,6,611.1415649647824,122.81119398539886,23,200,113
1771318602.898244,14,586.7846690234728,84.42416199250147,23,200,195
1771318602.997206,16,538.6760690016672,93.12185598537326,19,200,39
1771318602.9975545,12,371.2638500146568,94.00047501549125,10,200,142
1771318603.0743225,21,306.7848599748686,124.37686300836504,10,200,271
1771318603.093239,22,342.8829360054806,142.7428069873713,10,200,153
1771318603.1558883,8,145.9680710104294,78.94551201025024,4,200,119
1771318603.3185582,4,179.7633559908718,94.95253098430112,5,200,123
1771318603.31898,15,313.23849299224094,64.16408502263948,12,200,281
1771318603.5763233,1,70.2478660386987,69.60945500759408,2,200,236
1771318603.744964,10,1954.1812490206212,88.49654201185331,82,200,135
1771318603.8307052,23,2575.3047820180655,125.1861370401457,108,200,70
1771318603.9057143,6,691.0371860140003,103.12344698468223,29,200,191
1771318603.9818206,20,1154.9007160356268,60.13122899457812,48,200,138
1771318604.0500774,0,1951.464871992357,106.62147402763367,84,200,192
1771318604.1448972,14,148.94307497888803,74.42575297318399,3,200,363
1771318604.306601,1,205.65097400685772,102.83556499052793,6,200,96
1771318604.4002197,15,67.71532003767788,66.81807100540027,2,200,57
1771318604.525229,9,652.1533100167289,108.11706201639026,28,200,316
1771318604.6547744,4,470.9548259852454,122.01035098405555,19,200,346
1771318604.7193847,15,285.592739994172,133.30270204460248,8,200,257
1771318604.8398376,7,437.3181280097924,159.8650089581497,14,200,236
1771318604.9051878,12,743.2484760065563,79.52408399432898,31,200,76
1771318604.968248,5,319.7020150255412,59.87469502724707,11,200,360
1771318604.9689987,22,1545.1031710254028,127.31851800344884,63,200,275
1771318605.1501324,23,606.6787749878131,104.91200198885053,23,200,193
1771318605.1503906,8,322.9036660050042,59.07928803935647,12,200,55
1771318605.3105197,11,1916.4765609893948,129.48361597955227,79,200,234
1771318605.3719387,7,132.44679698254913,103.34121296182275,3,200,286
1771318605.4713135,3,733.0080780084245,119.54487900948152,27,200,196
1771318605.723438,14,782.691876986064,85.44146199710667,33,200,129
1771318605.8119435,12,333.0588040407747,68.16306902328506,12,200,272
1771318605.8121474,13,381.0716239968315,103.273308952339,12,200,160
1771318606.1341164,1,441.66046899044886,118.87332395417616,18,200,72
1771318606.1345353,7,390.7022930216044,133.63421597750857,12,200,320
1771318606.2133477,2,1957.5062479707412,117.3116599675268,83,200,62
1771318606.2937706,11,928.8313289871439,106.52068798663095,39,200,330
1771318606.3224428,9,393.5615770169534,107.36400698078796,14,200,270
1771318606.3615384,19,2787.148957955651,155.77517898054793,117,200,326
1771318606.3781295,18,821.8829510151409,119.95410401141271,32,200,360
1771318606.6380243,1,107.49477200442925,106.15255899028853,2,200,366
1771318606.6595936,0,1576.647983980365,148.14087201375514,63,200,344
1771318606.9623563,17,674.8258449952118,69.72431804751977,27,200,121
1771318607.125082,11,202.17375899665058,116.32786795962602,4,200,112
1771318607.1259034,6,154.67574901413172,69.98148100683466,4,200,288
1771318607.3137674,21,402.9510240070522,111.82306602131575,12,200,261
1771318607.3939097,4,103.42736297752708,77.92990701273084,3,200,168
1771318607.6348128,17,592.2950719832443,139.67609900282696,21,200,74
1771318607.9794426,19,273.7580219982192,88.85048498632386,9,200,192
1771318607.9797218,1,409.88745901267976,137.35347398323938,10,200,239
1771318608.0194862,15,481.38658597599715,95.79310700064525,19,200,201
1771318608.049804,7,1429.0075809694827,93.28477497911081,60,200,265
1771318608.177505,16,1419.3737609894015,98.19498797878623,61,200,222
1771318608.206328,4,450.87917399359867,105.28570000315085,16,200,75
1771318608.3048122,12,280.89804598130286,115.36388500826433,11,200,293
1771318608.3848655,0,1551.4350089943036,127.27827398339286,66,200,194
1771318608.3891594,10,1008.787660044618,92.16510999249294,41,200,70
1771318608.5381536,18,1490.3401139890775,130.6579919764772,61,200,40
1771318609.1877873,17,343.227947014384,121.42228498123586,13,200,175
1771318609.3326886,2,2677.6097399997525,64.33317600749433,113,200,210
1771318609.7304316,13,2403.6783130140975,143.7850070069544,103,200,306
1771318609.7929153,21,2075.9337219642475,136.44237100379542,85,200,45
1771318609.8143556,12,1056.808073015418,130.01795602031052,41,200,245
1771318609.9568665,4,625.2113500377163,138.6425190139562,22,200,90
1771318609.9571981,23,228.53758599376306,141.618353954982,5,200,316
1771318610.1866467,3,1933.8390899938531,106.48300597677007,82,200,252
1771318610.2969985,16,1921.8204410281032,130.4903100244701,78,200,252
1771318610.3617263,1,1357.505222025793,121.82749999919906,56,200,126
1771318610.4773765,10,186.78185902535915,89.94139003334567,6,200,276
1771318610.6557484,5,293.61328500090167,96.75557597074658,11,200,360
1771318610.8036802,16,222.9859380167909,115.02032598946244,6,200,147
1771318610.8039505,0,1771.5902229538187,94.22642295248806,75,200,360
1771318610.9934442,15,194.13929397705942,73.28781898831949,7,200,82
1771318610.9978952,11,954.0988740045577,142.98816997325048,36,200,195
1771318611.0420923,18,417.21425496507436,67.37005797913298,16,200,294
1771318611.1267889,17,1370.6304230145179,115.10577303124592,54,200,135
1771318611.1783812,16,210.1461630081758,79.20712803024799,8,200,99
1771318611.3112438,11,301.3063760008663,115.497334045358,12,200,229
1771318611.6311007,19,2472.6562399882823,128.9852859918028,107,200,138
1771318611.63141,7,359.3874640064314,82.96649297699332,11,200,293
1771318611.7902777,20,2211.6269809775986,111.23398900963366,88,200,57
1771318611.8821704,6,1130.7634330005385,120.48492702888325,47,200,312
1771318611.9521174,17,263.85615702020004,101.31042200373486,9,200,186
1771318611.9951315,7,359.17151399189606,68.36780998855829,14,200,309
1771318612.0208552,16,485.6612870353274,144.45639302721247,17,200,280
1771318612.0377808,22,1945.088930951897,128.45465395366773,78,200,81
1771318612.1116955,1,199.67458199243993,107.0655930088833,5,200,164
1771318612.1664133,15,936.4934470504522,125.30756101477891,36,200,172
1771318612.19611,19,539.6721319993958,64.86345699522644,21,200,201
1771318612.196922,21,378.70452704373747,129.9226520350203,14,200,339
1771318612.290937,23,1180.762002011761,86.12565899966285,47,200,158
1771318612.3773239,6,95.69972398458049,71.89214898971841,3,200,94
1771318612.4520595,9,2125.686317041982,131.62134302547202,85,200,225
1771318612.7731328,5,582.2771259699948,138.4712989674881,18,200,237
1771318612.774366,19,439.4921359489672,116.1870279465802,16,200,314
1771318612.9518366,12,275.49395099049434,93.02991500589997,9,200,266
1771318612.9531884,7,330.34247695468366,82.13378599612042,9,200,356
1771318613.0014422,4,801.2827999773435,137.3383339960128,32,200,57
1771318613.0137272,8,643.4295289800502,120.37904100725427,23,200,182
1771318613.1125221,18,1431.6016429802403,108.76656702021137,58,200,210
1771318613.2846727,13,2887.1545910369605,138.45336402300745,119,200,324
1771318613.4544554,2,349.37943797558546,73.62295599887148,13,200,297
1771318613.6174169,12,157.2881699539721,70.64752595033497,3,200,291
1771318613.6532116,11,188.6551699717529,153.12240197090432,6,200,186
1771318613.7810779,6,1063.4280900121666,123.53814503876492,40,200,167
1771318613.858437,9,899.7944560251199,68.3901869924739,39,200,106
1771318613.9706013,22,189.22154902247712,88.26598402811214,7,200,100
1771318614.1010444,16,1244.9318169965409,141.7444029939361,47,200,325
1771318614.135523,7,803.5643550101668,101.6084179864265,33,200,299
1771318614.2851827,1,1159.2691729892977,71.6444369754754,48,200,153
1771318614.2857385,0,2273.23691197671,99.46110600139946,92,200,91
1771318614.3009477,17,2112.3693190165795,160.49919498618692,84,200,115
1771318614.3525229,10,141.64019201416522,139.51914699282497,2,200,203
1771318614.447114,11,497.07215395756066,69.86326398327947,21,200,79
1771318614.5184562,19,96.3683559675701,95.40384501451626,2,200,126
1771318614.5413432,15,612.0645420160145,78.42654996784404,24,200,264
1771318614.6065052,13,548.7039220170118,125.39415498031303,18,200,247
1771318614.6143405,23,1037.152576027438,99.52068701386452,42,200,95
1771318614.9318116,18,197.94478203402832,107.19949600752443,5,200,301
1771318615.1122582,3,1945.2396630076692,106.80957604199648,83,200,302
1771318615.3315072,1,927.5307019706815,100.46144400257617,37,200,158
1771318615.6038196,17,220.1556650106795,120.18976401304826,6,200,345
1771318615.6795259,19,66.38569600181654,64.88782801898196,2,200,106
1771318615.775956,14,1904.9462219700217,114.60031196475029,73,200,309
1771318615.8264966,21,638.3701730519533,143.89731700066477,24,200,285
1771318615.9663384,15,199.50280495686457,79.59206000668928,7,200,74
1771318615.9890397,4,1353.106818976812,132.59465800365433,56,200,369
1771318616.0219736,9,1759.4577429699712,103.97801996441558,72,200,278
1771318616.107681,13,954.4547929544933,117.24699899787083,40,200,276
1771318616.1715474,16,1361.9416959700175,120.68854400422424,57,200,366
1771318616.190343,12,1827.4834000039846,135.69069403456524,72,200,146
1771318616.3025312,7,1452.8834659722634,125.95325097208843,59,200,84
1771318616.4416282,0,507.61994399363175,73.63032799912617,22,200,128
1771318616.6057448,5,429.7054619528353,140.08457498857751,12,200,287
1771318616.6061432,8,967.7324310177937,136.8917390354909,41,200,299
1771318616.9277592,9,223.22070703376085,132.28085899027064,4,200,288
1771318617.1791558,11,428.9247200358659,92.52167103113607,16,200,129
1771318617.4983995,0,881.3030340243131,82.56099000573158,36,200,300
