timestamp,worker_id,latency_ms,ttft_ms,tokens_generated,status,prompt_tokens
1771318726.2622256,3,294.26044097635895,45.67793302703649,29,200,39
1771318726.4814034,2,74.73294803639874,66.7415740317665,5,200,124
1771318726.6527896,16,125.96105702687055,32.944753009360284,12,200,47
1771318726.69552,23,481.62813298404217,124.9349499703385,11,200,90
1771318726.8080726,1,127.62786500388756,125.45138696441427,6,200,297
1771318726.9685419,17,219.3204159848392,129.21082798857242,6,200,343
1771318727.2142854,15,315.76621800195426,91.21538302861154,26,200,224
1771318727.4741297,23,503.7153559969738,41.94568394450471,46,200,295
1771318727.4743898,17,265.4968589777127,152.91278797667474,3,200,205
1771318727.5293522,10,258.58289998723194,67.96876696171239,22,200,268
1771318727.6809764,9,674.288643989712,123.08311503147706,67,200,374
1771318727.8159144,10,89.95802100980654,88.63291802117601,2,200,351
1771318727.8818321,21,1310.1500030024908,235.35794799681753,24,200,270
1771318727.8849876,13,44.987174042034894,35.46045202529058,3,200,190
1771318728.1913295,14,1230.8803389896639,186.52160797500983,23,200,117
1771318728.301984,1,612.5561540247872,132.3671190184541,10,200,212
1771318728.3676715,17,274.3740539881401,82.74442300898954,21,200,270
1771318728.461917,4,635.6040580430999,35.80848005367443,60,200,339
1771318728.485432,23,97.67787897726521,95.82936199149117,2,200,243
1771318728.4929123,18,2000.0580619671382,113.90969197964296,41,200,299
1771318728.6234493,3,653.0897850170732,56.20748799992725,62,200,120
1771318728.8042138,2,578.5864969948307,95.13661696109921,47,200,44
1771318728.8045104,5,427.6820190134458,110.7327250065282,32,200,270
1771318728.8300521,12,749.6203920454718,88.89692003140226,70,200,99
1771318728.962705,13,361.73351400066167,52.95635695802048,31,200,279
1771318728.962998,16,860.8184589538723,198.83829896571115,15,200,99
1771318729.055073,22,121.62620399612933,85.0155180087313,6,200,249
1771318729.2117994,2,337.05810602987185,148.98645802168176,6,200,254
1771318729.3182635,6,2463.4806510293856,134.78214904898778,49,200,350
1771318729.4678853,11,864.784934965428,87.72017300361767,77,200,211
1771318729.469266,19,566.6888339910656,97.62998897349462,49,200,246
1771318729.5613887,13,166.480218002107,109.11924001993611,8,200,320
1771318729.6274276,0,1056.6802950343117,105.60680599883199,103,200,174
1771318729.6277785,1,1084.7385110100731,156.41472599236295,21,200,347
1771318729.6887152,20,296.26576497685164,125.45951700303704,20,200,279
1771318729.9531999,4,342.1140279970132,77.96753000002354,26,200,126
1771318730.419839,3,370.78648002352566,159.05905299587175,20,200,180
1771318730.4201472,11,341.4926229743287,124.8431769781746,21,200,75
1771318730.4532788,23,721.8573020072654,92.37132401904091,68,200,256
1771318730.5071628,1,369.4636980071664,68.2887919829227,32,200,114
1771318730.6322188,14,161.09504899941385,36.26747999805957,12,200,118
1771318730.8851094,0,804.8205339582637,123.4794000047259,73,200,105
1771318731.0561426,5,264.05354600865394,81.57540200045332,19,200,39
1771318731.056575,12,226.69953299919143,65.79162599518895,12,200,135
1771318731.299259,21,241.35514599038288,39.23464100807905,10,200,327
1771318731.3001473,6,306.2216310063377,97.26953704375774,13,200,263
1771318731.3004162,2,1228.380827989895,152.1964760031551,108,200,54
1771318731.509818,3,408.1898739677854,37.58987400215119,29,200,205
1771318731.5104926,12,437.0932939928025,63.68922599358484,39,200,267
1771318731.5110857,22,138.57853400986642,135.08002401795238,4,200,153
1771318731.5668223,15,354.5795170357451,123.2027790392749,26,200,216
