timestamp,worker_id,latency_ms,ttft_ms,tokens_generated,status,prompt_tokens
1771318482.8542407,3,80.53651999216527,50.36962596932426,5,200,140
1771318483.1161673,8,246.54968903632835,83.61522702034563,19,200,81
1771318483.2961156,18,271.0416619665921,35.031726001761854,27,200,201
1771318483.5200384,15,418.22448500897735,114.06457802513614,34,200,57
1771318483.625772,7,328.33213300909847,34.795860992744565,33,200,56
1771318483.6473367,12,217.95854397350922,68.80131096113473,18,200,287
1771318483.8935094,9,141.81380299851298,37.80070901848376,13,200,246
1771318483.9832487,23,1225.2416029805318,120.04371196962893,120,200,274
1771318484.0293183,16,211.84396999888122,83.03816796978936,15,200,370
1771318484.0443923,1,1467.2054430120625,272.7837639977224,13,200,215
1771318484.415716,12,106.95569997187704,95.97692801617086,3,200,147
1771318484.4360986,13,186.9478229782544,42.5211179535836,18,200,320
1771318484.504371,9,95.61758895870298,42.959634971339256,7,200,338
1771318484.807654,6,1531.3177589559928,245.52611296530813,13,200,177
1771318484.8354,11,299.02862198650837,42.71347401663661,28,200,162
1771318484.9343472,17,2014.1712379991077,158.43166201375425,19,200,144
1771318484.998231,22,1299.387538980227,83.8916819775477,126,200,260
1771318485.05055,7,1174.9356630025432,40.739550022408366,120,200,316
1771318485.0754402,19,178.45902999397367,42.98823495628312,16,200,212
1771318485.1609623,2,583.7436990113929,126.39828800456598,49,200,234
1771318485.2270594,3,776.7675620270893,41.58643202390522,77,200,205
1771318485.4393818,19,149.5359829859808,100.14536301605403,7,200,150
1771318485.4576125,10,217.35564799746498,42.1637810068205,20,200,345
1771318485.5334532,13,49.932211986742914,41.29566700430587,3,200,106
1771318485.5914931,23,194.8559629963711,80.16723598120734,13,200,38
1771318485.9724483,17,327.05190998967737,36.57389502041042,32,200,162
1771318486.0434394,3,522.3323059617542,88.69112498359755,48,200,354
1771318486.0443008,0,2110.3710400057025,188.60540800960734,20,200,259
1771318486.0761147,12,445.42953197378665,89.02466995641589,39,200,310
1771318486.215407,14,474.81938800774515,224.78725598193705,5,200,289
1771318486.340062,21,294.1490369848907,115.22993800463155,20,200,82
1771318486.6564267,8,569.2665230017155,37.45268302736804,59,200,67
1771318486.9203765,16,263.58079799683765,37.17938298359513,26,200,285
1771318486.9939673,12,639.738674974069,128.52528598159552,58,200,372
1771318487.1668117,23,298.63817599834874,89.893709984608,24,200,57
1771318487.200157,4,4007.238349993713,171.2054170202464,39,200,272
1771318487.328455,2,62.823232030496,40.43251002440229,4,200,345
1771318487.3794246,1,501.24206696636975,34.51831097481772,51,200,120
1771318487.418233,12,302.80687200138345,79.50065803015605,25,200,80
1771318487.50933,5,3021.162014978472,208.8832599692978,31,200,93
1771318487.525675,16,195.5834759864956,94.6455470402725,12,200,130
1771318487.6284363,17,1336.9436899665743,255.8830080088228,13,200,237
1771318487.7369702,22,591.7741369921714,37.18870697775856,59,200,45
1771318487.7443511,19,510.1240440271795,83.80031504202634,46,200,282
1771318487.9370873,11,488.5018700151704,73.86848499299958,46,200,183
1771318488.2615721,5,278.0803340137936,42.56915196310729,27,200,320
1771318488.421068,22,162.71435702219605,114.89740398246795,7,200,167
1771318488.6093228,6,121.61383597413078,37.90305100847036,11,200,67
1771318488.6872008,17,56.51839595520869,36.0352749703452,4,200,152
1771318488.7102728,4,116.84693599818274,115.11219199746847,2,200,183
1771318488.8539317,0,1623.556989012286,240.6731559894979,15,200,355
1771318488.9531798,23,222.56847901735455,42.98245901009068,20,200,216
1771318489.1440673,10,433.5237050545402,32.613122020848095,43,200,216
1771318489.1641903,8,884.8531279945746,40.894645964726806,89,200,59
